order_id,user_id,shop_id,product_id,variant,quantity,unit_price,voucher_code,order_date
382,1152,18,197,M-Red,5,440544,FLASH10,2024-08-27 12:22:00
383,1173,33,86,M-Black,5,386326,NONE,2024-10-27 14:19:00
384,155,94,330,L-Red,1,232138,SALE20,2024-05-22 19:40:00
385,240,50,347,L-Black,5,137915,NONE,2024-06-04 06:21:00
386,1496,79,422,L-Black,2,262250,FLASH10,2024-01-04 16:25:00
387,439,87,414,M-Red,3,221939,FLASH10,2024-02-28 09:12:00
388,499,95,463,L-Black,3,313686,FLASH10,2024-09-07 13:13:00
389,31,74,80,L-Black,1,412121,FLASH10,2024-09-13 22:33:00
390,1364,67,188,M-Black,5,133976,SALE20,2024-11-19 11:45:00
391,1155,93,371,L-Red,2,182008,FLASH10,2024-11-22 11:42:00
392,830,75,160,M-Red,3,202526,SALE20,2024-07-11 03:38:00
393,1701,14,248,M-Black,3,286643,NONE,2024-02-20 19:07:00
394,1394,26,95,L-Red,3,216147,NONE,2024-10-27 06:19:00
395,1883,29,9,L-Black,4,212211,FLASH10,2024-05-16 19:05:00
396,1090,94,425,L-Black,3,193628,NONE,2024-12-11 18:20:00
397,1628,66,10,M-Red,4,491057,FLASH10,2024-12-11 17:45:00
398,1620,30,475,M-Red,5,231913,NONE,2024-01-01 09:48:00
399,757,42,177,L-Black,1,347821,NONE,2024-11-11 16:35:00
400,1528,38,29,L-Black,5,364171,SALE20,2024-01-20 21:00:00
401,1292,24,392,L-Red,2,481561,SALE20,2024-01-01 00:44:00
402,1218,49,92,L-Black,2,494771,NONE,2024-11-15 10:18:00
403,1375,29,201,L-Black,4,133425,FLASH10,2024-07-19 19:25:00
404,1756,50,21,L-Black,2,369002,FLASH10,2024-01-07 16:34:00
405,535,48,390,M-Black,5,453507,FLASH10,2024-05-23 02:29:00
406,1995,1,394,M-Red,1,199148,FLASH10,2024-05-19 15:07:00
407,241,39,371,M-Red,2,301376,FLASH10,2024-07-18 23:09:00
408,1269,43,476,M-Black,2,421383,SALE20,2024-04-04 18:47:00
409,985,14,326,L-Red,3,214941,FLASH10,2024-08-26 16:34:00
410,1618,2,321,M-Red,1,266609,SALE20,2024-11-10 07:58:00
411,577,35,423,M-Black,5,292860,NONE,2024-10-25 21:58:00
412,1825,2,357,L-Black,4,435789,SALE20,2024-08-05 20:41:00
413,502,47,91,L-Red,5,166341,FLASH10,2024-04-11 06:13:00
414,310,59,165,L-Black,5,472813,FLASH10,2024-02-11 03:39:00
415,1258,29,420,L-Black,5,160229,NONE,2024-09-14 09:05:00
416,919,60,66,L-Red,2,370032,FLASH10,2024-08-28 15:59:00
417,234,46,172,L-Red,5,455124,SALE20,2024-05-27 05:13:00
418,509,45,181,M-Red,3,455879,SALE20,2024-11-10 17:50:00
419,1890,73,378,M-Red,3,325862,FLASH10,2024-11-11 12:27:00
420,1789,70,415,M-Red,1,323084,NONE,2024-02-13 04:38:00
421,953,75,353,M-Black,3,100463,SALE20,2024-03-12 14:37:00
422,1058,12,322,M-Red,1,129932,FLASH10,2024-08-03 20:12:00
423,442,12,24,L-Red,3,342047,SALE20,2024-09-08 14:10:00
424,1779,22,118,L-Black,3,306232,NONE,2024-06-07 06:25:00
425,1774,34,335,M-Black,2,290163,SALE20,2024-04-02 05:25:00
426,309,41,290,L-Black,1,491959,FLASH10,2024-04-29 22:54:00
427,1154,95,108,L-Black,1,271780,SALE20,2024-02-09 10:42:00
428,1374,73,349,M-Black,4,122136,FLASH10,2024-02-09 06:18:00
429,204,94,103,M-Black,5,355349,SALE20,2024-07-12 16:34:00
430,730,91,256,M-Black,5,119153,NONE,2024-02-28 04:12:00
431,681,60,51,M-Red,1,331381,NONE,2024-07-21 01:53:00
432,466,22,231,L-Red,2,208817,SALE20,2024-07-05 08:57:00
433,1625,68,326,M-Black,2,135133,FLASH10,2024-03-09 03:26:00
434,868,79,462,M-Black,1,304968,NONE,2024-02-25 22:42:00
435,270,60,38,L-Black,3,121416,SALE20,2024-12-04 21:02:00
436,1286,27,487,M-Red,2,408727,FLASH10,2024-06-26 17:19:00
437,1505,15,200,M-Black,2,183097,SALE20,2024-11-13 05:10:00
438,879,94,111,L-Black,4,470386,NONE,2024-07-21 14:29:00
439,1881,85,239,L-Red,3,446993,NONE,2024-06-03 00:33:00
440,475,66,402,M-Black,5,428806,SALE20,2024-09-11 07:16:00
441,1097,42,85,L-Red,2,247749,SALE20,2024-03-22 13:07:00
442,1863,38,270,L-Red,1,169521,NONE,2024-04-25 16:38:00
443,248,49,28,L-Red,4,231177,FLASH10,2024-06-14 14:39:00
444,1685,33,203,L-Black,3,302756,NONE,2024-06-01 03:21:00
445,1427,11,240,L-Red,4,220899,NONE,2024-03-08 13:36:00
446,1712,79,422,L-Red,2,188467,FLASH10,2024-03-23 09:01:00
447,1608,90,273,L-Red,3,173148,FLASH10,2024-07-27 19:45:00
448,197,6,409,M-Red,4,374485,FLASH10,2024-07-14 14:15:00
449,1466,56,294,L-Black,4,491297,SALE20,2024-10-12 08:28:00
450,163,19,498,M-Red,3,204083,SALE20,2024-07-28 02:18:00
451,433,92,267,L-Red,5,236239,FLASH10,2024-07-10 02:15:00
452,616,80,74,L-Red,5,316071,NONE,2024-11-19 15:41:00
453,1977,80,54,L-Red,4,293711,NONE,2024-08-16 13:43:00
454,450,76,434,L-Black,3,499194,NONE,2024-03-16 16:19:00
455,1397,4,27,L-Black,2,428885,NONE,2024-01-26 10:49:00
456,1272,39,436,M-Red,1,401053,FLASH10,2024-02-27 05:38:00
457,1264,65,290,M-Black,1,187468,FLASH10,2024-03-19 06:21:00
458,789,94,222,M-Red,4,329375,FLASH10,2024-08-28 08:37:00
459,88,100,230,L-Red,1,433843,FLASH10,2024-04-19 11:31:00
460,744,41,415,L-Red,2,428605,NONE,2024-10-01 08:22:00
461,1497,47,304,L-Red,4,166059,NONE,2024-07-09 20:59:00
462,1346,41,416,L-Black,5,311005,FLASH10,2024-01-10 17:48:00
463,311,51,279,M-Black,2,247246,FLASH10,2024-01-21 14:47:00
464,191,30,402,M-Red,4,215309,FLASH10,2024-11-15 19:57:00
465,46,53,30,L-Red,1,378026,FLASH10,2024-07-30 12:29:00
466,1545,64,337,M-Red,1,439283,FLASH10,2024-04-09 12:22:00
467,1722,55,93,L-Red,2,247284,FLASH10,2024-08-15 01:44:00
468,456,57,376,M-Red,1,461810,FLASH10,2024-07-04 09:18:00
469,958,98,235,L-Black,5,373811,SALE20,2024-03-13 11:32:00
470,1771,23,31,L-Red,5,432637,FLASH10,2024-10-20 12:30:00
471,238,8,222,M-Black,2,329960,NONE,2024-03-31 08:15:00
472,1403,99,79,L-Black,1,402456,NONE,2024-09-30 15:34:00
473,1097,8,492,L-Black,3,298444,NONE,2024-03-06 02:02:00
474,1116,37,207,M-Red,3,345118,FLASH10,2024-08-04 21:54:00
475,78,96,136,M-Black,5,252900,FLASH10,2024-03-03 13:11:00
476,469,64,303,M-Black,2,380453,NONE,2024-06-28 10:59:00
477,485,70,30,L-Black,3,159650,FLASH10,2024-07-11 16:12:00
478,1514,35,356,M-Red,2,494676,NONE,2024-09-29 12:06:00
479,266,86,399,M-Red,5,416569,FLASH10,2024-09-03 04:28:00
480,586,94,138,M-Red,4,359170,NONE,2024-04-02 00:46:00
481,1346,72,36,L-Black,2,321239,NONE,2024-06-23 03:23:00
482,593,27,222,M-Black,2,160280,FLASH10,2024-01-01 09:38:00
483,1710,58,94,L-Black,2,481602,FLASH10,2024-11-17 06:25:00
484,1610,82,122,M-Black,4,235014,SALE20,2024-10-30 10:55:00
485,234,57,44,L-Black,3,282584,SALE20,2024-04-07 23:05:00
486,1097,4,210,L-Red,5,244751,FLASH10,2024-01-02 08:09:00
487,1599,98,280,L-Black,4,377221,NONE,2024-07-01 09:30:00
488,386,52,147,M-Black,4,318738,SALE20,2024-12-12 04:05:00
489,1597,33,82,L-Red,2,268875,NONE,2024-01-07 23:25:00
490,833,91,429,M-Black,4,450703,FLASH10,2024-10-23 20:12:00
491,1219,57,292,M-Red,5,341411,NONE,2024-09-22 11:38:00
492,1487,36,191,M-Red,4,469092,NONE,2024-04-29 21:17:00
493,1203,26,19,M-Black,4,189281,FLASH10,2024-06-01 04:36:00
494,1485,55,142,L-Red,2,356989,NONE,2024-01-27 07:59:00
495,1757,42,272,M-Red,1,423158,NONE,2024-03-05 21:06:00
496,1299,76,491,L-Red,1,306849,NONE,2024-06-28 08:35:00
497,1228,49,261,M-Red,3,182696,SALE20,2024-06-22 16:44:00
498,1750,79,126,L-Black,5,271325,SALE20,2024-11-25 03:59:00
499,1226,65,150,L-Black,5,257667,SALE20,2024-11-04 08:54:00
500,1954,58,268,L-Red,4,119397,FLASH10,2024-03-16 03:24:00
501,835,71,407,L-Red,4,388780,FLASH10,2024-11-20 18:13:00
502,1675,13,314,M-Red,4,244862,NONE,2024-08-11 19:46:00
503,365,52,139,M-Red,5,251512,SALE20,2024-08-02 19:40:00
504,648,10,356,M-Red,1,480917,FLASH10,2024-07-10 15:49:00
505,1458,3,134,M-Black,2,257396,SALE20,2024-06-12 10:22:00
506,826,78,19,L-Black,4,347209,NONE,2024-12-12 21:58:00
507,1064,45,242,M-Red,1,211872,SALE20,2024-11-12 11:51:00
508,468,47,387,L-Black,1,470839,NONE,2024-07-24 06:03:00
509,930,23,356,L-Black,2,313244,SALE20,2024-05-27 16:53:00
510,1782,20,15,L-Red,2,364364,SALE20,2024-11-05 13:03:00
511,474,98,407,L-Red,2,163718,SALE20,2024-02-19 03:03:00
512,1145,40,127,M-Red,3,305785,FLASH10,2024-04-28 18:14:00
513,1364,55,447,M-Red,1,200918,NONE,2024-12-12 19:15:00
514,1507,11,469,M-Black,4,322221,FLASH10,2024-01-01 16:19:00
515,224,28,310,L-Black,4,312975,NONE,2024-12-07 07:28:00
516,1202,11,476,M-Red,1,364101,SALE20,2024-05-28 02:32:00
517,667,29,405,L-Red,2,278031,SALE20,2024-03-22 12:00:00
518,1893,46,315,M-Black,3,192850,SALE20,2024-01-09 23:56:00
519,1979,97,465,M-Black,2,367760,FLASH10,2024-03-21 22:07:00
520,1564,47,179,L-Red,2,159292,NONE,2024-02-08 13:38:00
521,1132,75,43,L-Red,3,301519,FLASH10,2024-06-14 08:15:00
522,1897,7,54,M-Red,3,469831,FLASH10,2024-03-23 18:54:00
523,220,11,266,M-Black,4,398602,SALE20,2024-03-19 07:59:00
524,469,23,406,M-Black,3,292943,NONE,2024-11-21 06:14:00
525,860,16,64,M-Black,1,467306,SALE20,2024-01-05 13:33:00
526,1914,81,269,M-Red,2,230578,SALE20,2024-03-24 04:51:00
527,562,10,179,M-Black,3,270108,FLASH10,2024-10-17 10:00:00
528,629,68,20,L-Black,4,374076,FLASH10,2024-03-21 19:00:00
529,1879,27,455,L-Red,4,138383,FLASH10,2024-02-10 03:50:00
530,1679,52,334,M-Black,4,332507,NONE,2024-11-14 12:51:00
531,8,33,18,M-Red,5,261883,FLASH10,2024-10-13 19:48:00
532,1191,73,106,L-Black,2,118031,FLASH10,2024-07-16 05:30:00
533,1812,90,323,L-Black,5,103433,NONE,2024-10-28 22:02:00
534,1737,97,61,L-Black,5,336132,NONE,2024-05-24 09:56:00
535,761,99,326,M-Red,5,193173,FLASH10,2024-04-29 20:06:00
536,1121,100,398,M-Black,2,391762,SALE20,2024-07-29 13:29:00
537,1007,22,209,M-Red,5,225765,NONE,2024-03-14 06:47:00
538,1265,37,6,M-Black,2,455211,SALE20,2024-10-18 19:13:00
539,277,19,204,L-Red,3,121100,NONE,2024-04-12 10:47:00
540,1615,74,468,M-Red,5,338351,SALE20,2024-06-23 06:36:00
541,852,61,204,M-Red,1,134478,NONE,2024-07-05 20:08:00
542,1356,24,13,L-Red,3,484065,FLASH10,2024-10-08 09:49:00
543,745,84,436,L-Black,3,457302,FLASH10,2024-02-18 21:26:00
544,857,9,160,M-Black,1,290199,NONE,2024-01-24 01:57:00
545,615,13,145,L-Black,2,419164,SALE20,2024-01-23 23:23:00
546,119,36,399,L-Black,4,275978,SALE20,2024-02-16 14:28:00
547,1340,84,337,M-Black,4,488077,SALE20,2024-04-06 23:02:00
548,1257,91,105,L-Black,1,344145,FLASH10,2024-05-17 17:16:00
549,388,14,407,L-Red,1,377030,SALE20,2024-10-05 19:40:00
550,1746,29,488,L-Red,2,198737,NONE,2024-02-23 23:00:00
551,1506,40,352,L-Black,4,135951,FLASH10,2024-09-21 07:30:00
552,1116,85,426,L-Red,1,442634,FLASH10,2024-03-04 10:57:00
553,1464,95,126,M-Black,3,369672,NONE,2024-09-03 21:31:00
554,1882,28,208,L-Black,2,112748,NONE,2024-04-17 09:26:00
555,278,60,9,L-Black,5,430614,NONE,2024-05-12 18:34:00
556,1969,32,107,L-Red,1,494432,FLASH10,2024-03-15 06:13:00
557,1951,52,248,M-Red,4,145263,SALE20,2024-09-09 22:13:00
558,740,55,367,L-Red,5,315525,NONE,2024-07-04 20:05:00
559,694,75,157,L-Black,1,102798,FLASH10,2024-04-18 04:07:00
560,1919,97,128,M-Red,5,165036,NONE,2024-11-08 03:40:00
561,887,19,162,M-Red,4,152633,NONE,2024-11-28 08:58:00
562,718,72,237,M-Red,5,196219,SALE20,2024-07-17 03:28:00
563,245,70,361,M-Red,3,367869,SALE20,2024-09-26 02:19:00
564,1660,65,147,M-Red,5,328148,NONE,2024-01-04 10:22:00
565,54,17,255,M-Black,1,187986,SALE20,2024-02-18 00:50:00
566,178,27,113,L-Black,2,115717,SALE20,2024-11-01 18:45:00
567,1567,52,349,L-Red,5,280338,SALE20,2024-02-25 12:26:00
568,620,36,30,M-Black,4,294073,FLASH10,2024-01-25 07:21:00
569,804,41,255,L-Red,1,111864,NONE,2024-09-17 18:54:00
570,1756,39,321,M-Black,2,386009,FLASH10,2024-09-24 07:05:00
571,1563,65,136,L-Red,3,175710,FLASH10,2024-04-08 21:56:00
572,1793,37,468,L-Black,2,166140,NONE,2024-08-18 20:16:00
573,1173,44,481,M-Red,4,258322,SALE20,2024-06-12 16:40:00
574,1039,3,283,L-Black,4,371494,FLASH10,2024-11-27 00:30:00
575,888,82,37,L-Red,4,407830,SALE20,2024-03-24 19:26:00
576,1060,77,32,L-Red,1,353337,NONE,2024-05-04 00:30:00
577,1853,91,309,M-Red,3,249340,NONE,2024-02-27 21:32:00
578,10,60,64,M-Black,1,396652,SALE20,2024-04-10 09:23:00
579,225,3,354,L-Red,4,184597,FLASH10,2024-07-22 04:07:00
580,538,60,209,L-Red,1,394305,FLASH10,2024-10-05 11:01:00
581,1758,70,136,M-Black,4,180022,NONE,2024-07-16 22:14:00
582,1782,44,47,L-Red,2,361921,SALE20,2024-02-19 14:08:00
583,1863,66,88,M-Black,2,487804,NONE,2024-03-04 05:55:00
584,998,41,378,M-Red,1,332857,SALE20,2024-03-11 06:02:00
585,311,16,270,M-Red,3,123111,FLASH10,2024-02-09 18:58:00
586,334,98,396,L-Red,2,189252,SALE20,2024-10-31 22:41:00
587,1658,90,404,L-Black,1,208522,NONE,2024-11-26 00:03:00
588,1250,100,112,L-Red,3,258174,NONE,2024-09-23 23:12:00
589,780,90,144,M-Red,4,116141,FLASH10,2024-09-22 21:22:00
590,1598,37,209,L-Black,5,149755,SALE20,2024-12-08 12:34:00
591,245,5,320,L-Red,3,245568,SALE20,2024-09-14 20:01:00
592,482,67,66,M-Red,4,239065,SALE20,2024-02-28 08:02:00
593,790,49,426,M-Black,2,210211,FLASH10,2024-11-10 12:23:00
594,1773,38,456,M-Red,2,384147,FLASH10,2024-09-17 14:12:00
595,288,30,468,M-Black,5,160330,NONE,2024-03-29 07:41:00
596,1754,77,220,M-Black,2,236112,SALE20,2024-09-24 22:26:00
597,558,14,406,L-Red,2,338130,NONE,2024-03-12 16:01:00
598,1267,76,114,M-Black,1,243513,NONE,2024-10-22 20:09:00
599,267,91,445,M-Black,2,189012,SALE20,2024-06-15 09:28:00
600,32,89,346,M-Red,3,467742,NONE,2024-01-20 19:24:00
601,1161,52,406,M-Black,2,383272,SALE20,2024-11-07 17:27:00
602,1261,73,381,M-Red,1,438195,SALE20,2024-10-13 06:59:00
603,1965,49,219,M-Red,5,332816,NONE,2024-02-08 16:12:00
604,1791,39,117,L-Red,1,237804,FLASH10,2024-01-27 07:42:00
605,880,39,29,L-Red,2,460589,FLASH10,2024-10-21 20:57:00
606,1716,52,24,L-Red,2,342407,NONE,2024-11-23 19:00:00
607,1644,100,159,M-Red,4,336069,NONE,2024-06-06 20:32:00
608,31,37,218,L-Red,1,287500,NONE,2024-03-23 23:24:00
609,1133,82,328,L-Red,4,177044,NONE,2024-01-22 16:49:00
610,1765,93,94,L-Red,4,148583,NONE,2024-10-04 18:29:00
611,1638,21,130,L-Red,4,148525,SALE20,2024-01-10 19:31:00
612,1779,59,19,M-Black,2,122817,FLASH10,2024-06-18 14:31:00
613,805,98,141,L-Red,2,490783,FLASH10,2024-07-16 17:05:00
614,103,76,308,L-Black,2,375715,FLASH10,2024-10-01 02:31:00
615,908,39,23,L-Red,4,162512,FLASH10,2024-07-23 07:59:00
616,1750,54,103,L-Red,4,223090,FLASH10,2024-01-19 22:45:00
617,953,95,88,L-Black,2,336455,SALE20,2024-08-18 00:07:00
618,1363,1,77,M-Red,4,498819,NONE,2024-05-25 18:30:00
619,338,1,273,M-Red,1,368661,SALE20,2024-01-15 17:21:00
620,598,50,396,M-Black,2,191810,FLASH10,2024-11-18 00:20:00
621,833,17,55,M-Black,5,471395,NONE,2024-01-01 18:19:00
622,804,35,275,L-Black,2,442568,SALE20,2024-08-21 00:34:00
623,763,66,326,L-Black,3,402645,NONE,2024-09-05 12:03:00
624,437,5,251,M-Black,1,233728,SALE20,2024-01-21 20:43:00
625,607,94,478,M-Red,3,357675,FLASH10,2024-01-16 21:23:00
626,471,7,419,M-Black,1,106121,NONE,2024-11-19 12:59:00
627,1622,99,161,M-Red,3,344432,NONE,2024-06-12 02:58:00
628,76,52,343,M-Red,2,134689,FLASH10,2024-02-25 11:30:00
629,68,41,83,L-Red,2,403676,SALE20,2024-11-21 06:24:00
630,1862,73,272,M-Black,3,286223,NONE,2024-06-06 20:33:00
631,562,61,140,L-Black,4,248113,FLASH10,2024-05-11 09:51:00
632,1788,42,392,M-Black,5,108509,FLASH10,2024-12-09 23:53:00
633,201,94,260,M-Black,1,392048,FLASH10,2024-11-28 01:07:00
634,471,27,236,L-Black,4,372905,FLASH10,2024-07-26 18:45:00
635,439,95,496,L-Red,3,213422,SALE20,2024-02-27 10:55:00
636,977,67,284,L-Red,5,131027,SALE20,2024-12-06 03:19:00
637,1496,50,443,L-Red,3,482539,FLASH10,2024-08-02 11:17:00
638,1297,60,233,L-Black,1,250629,SALE20,2024-10-07 16:59:00
639,1799,8,471,M-Black,3,474132,NONE,2024-10-11 02:48:00
640,1657,73,106,L-Red,2,429024,SALE20,2024-11-07 01:19:00
641,224,55,167,M-Black,1,257994,NONE,2024-03-26 21:45:00
642,634,3,174,M-Black,2,163811,FLASH10,2024-11-23 05:12:00
643,356,48,454,L-Black,4,137172,SALE20,2024-01-22 14:31:00
644,683,30,380,L-Black,4,361479,NONE,2024-03-13 01:58:00
645,1750,23,422,L-Black,5,239780,FLASH10,2024-10-27 14:01:00
646,1101,90,275,M-Red,3,257447,FLASH10,2024-01-09 19:15:00
647,1805,74,50,M-Red,2,211330,NONE,2024-10-05 17:20:00
648,699,39,452,L-Red,2,140854,SALE20,2024-10-22 12:16:00
649,751,47,274,M-Red,2,407672,SALE20,2024-03-08 08:31:00
650,1512,91,99,L-Black,3,398406,SALE20,2024-06-16 20:59:00
651,1892,93,233,M-Red,1,380299,FLASH10,2024-03-09 17:03:00
652,1870,30,202,L-Black,1,232013,SALE20,2024-03-02 06:23:00
653,1166,87,198,M-Red,2,454238,FLASH10,2024-02-29 01:18:00
654,40,87,235,M-Black,5,132882,NONE,2024-06-20 04:16:00
655,1290,78,139,L-Black,1,177494,FLASH10,2024-04-12 04:24:00
656,451,7,317,M-Black,2,488916,NONE,2024-12-08 16:27:00
657,1803,99,124,M-Red,1,437270,SALE20,2024-10-18 20:32:00
658,267,65,172,M-Black,3,491417,FLASH10,2024-11-30 01:59:00
659,1879,33,313,L-Black,3,456083,FLASH10,2024-12-08 14:46:00
660,16,76,270,M-Red,2,304952,NONE,2024-06-13 21:12:00
661,796,52,198,M-Black,2,338775,SALE20,2024-06-27 07:12:00
662,310,59,391,M-Red,4,458707,SALE20,2024-03-14 22:13:00
663,1576,11,14,L-Black,1,401878,FLASH10,2024-03-20 13:55:00
664,288,28,287,L-Red,5,230220,NONE,2024-06-20 13:43:00
665,1669,7,94,M-Black,3,331077,FLASH10,2024-05-21 15:56:00
666,1373,87,19,L-Black,3,338855,NONE,2024-06-05 09:53:00
667,413,3,371,M-Red,1,181909,NONE,2024-02-29 04:14:00
668,339,74,67,L-Black,3,203026,SALE20,2024-05-25 07:00:00
669,1275,53,450,M-Black,3,381825,FLASH10,2024-10-10 21:28:00
670,1689,53,374,L-Black,5,348908,NONE,2024-09-27 22:42:00
671,740,74,43,M-Red,2,411948,NONE,2024-03-21 06:24:00
672,115,22,452,M-Black,1,151886,SALE20,2024-10-08 05:13:00
673,559,62,65,M-Black,2,215201,NONE,2024-04-08 20:07:00
674,1520,3,323,L-Black,1,186467,NONE,2024-02-22 13:31:00
675,1257,99,489,M-Black,2,272694,FLASH10,2024-04-05 10:09:00
676,717,74,408,L-Red,4,159396,NONE,2024-05-22 20:38:00
677,1128,20,236,L-Black,5,133313,SALE20,2024-09-12 07:24:00
678,777,29,384,L-Red,2,114453,NONE,2024-06-05 22:18:00
679,1810,15,191,M-Black,1,114512,FLASH10,2024-05-27 20:40:00
680,1161,75,414,L-Black,4,143336,SALE20,2024-06-05 01:30:00
681,680,39,461,M-Black,1,243588,SALE20,2024-10-31 08:56:00
682,172,100,415,L-Red,2,486319,NONE,2024-09-13 11:01:00
683,1206,11,257,L-Red,4,367656,FLASH10,2024-06-05 05:13:00
684,1809,35,98,M-Black,3,483633,FLASH10,2024-04-09 01:48:00
685,529,91,230,L-Black,1,217743,FLASH10,2024-09-25 19:00:00
686,121,53,249,M-Red,1,490985,FLASH10,2024-09-04 10:10:00
687,962,26,329,M-Black,4,171200,FLASH10,2024-04-18 18:49:00
688,1018,61,471,L-Red,3,112183,FLASH10,2024-05-11 08:58:00
689,1602,100,312,L-Black,1,125470,NONE,2024-09-04 13:33:00
690,46,5,106,L-Red,4,467617,NONE,2024-07-24 15:33:00
691,1829,93,33,L-Red,5,247690,NONE,2024-02-06 12:37:00
692,1824,87,409,M-Black,4,275238,FLASH10,2024-06-23 01:36:00
693,1903,58,376,L-Black,3,467359,NONE,2024-01-10 06:04:00
694,1561,3,329,L-Black,3,490544,SALE20,2024-03-09 18:48:00
695,1835,15,319,L-Red,4,214307,SALE20,2024-02-10 13:48:00
696,121,65,397,M-Red,2,240768,FLASH10,2024-10-14 13:22:00
697,1397,69,146,L-Red,1,329281,NONE,2024-04-17 01:41:00
698,1384,6,27,L-Red,4,440840,NONE,2024-03-13 17:34:00
699,1176,86,114,L-Red,4,217754,NONE,2024-10-28 15:08:00
700,694,54,404,L-Red,3,301349,SALE20,2024-04-27 01:53:00
701,893,35,245,L-Red,1,309660,FLASH10,2024-07-25 03:55:00
702,909,82,47,M-Red,1,487651,FLASH10,2024-01-10 02:06:00
703,1005,34,10,L-Black,4,281066,NONE,2024-11-27 13:12:00
704,89,97,445,M-Black,3,328467,NONE,2024-07-15 01:15:00
705,1582,74,446,M-Black,2,143657,NONE,2024-09-25 16:49:00
706,817,65,470,M-Black,3,410558,SALE20,2024-05-11 12:26:00
707,795,84,344,M-Black,2,461647,SALE20,2024-06-10 04:39:00
708,1957,28,431,L-Black,5,365212,FLASH10,2024-08-07 21:08:00
709,218,69,184,M-Red,2,406227,NONE,2024-09-12 23:29:00
710,1888,43,262,L-Red,3,415903,NONE,2024-10-22 21:33:00
711,1962,11,409,M-Black,4,274354,FLASH10,2024-02-21 03:04:00
712,1126,40,298,L-Black,3,157876,NONE,2024-10-19 13:57:00
713,618,74,306,L-Red,4,124279,NONE,2024-10-16 11:38:00
714,1864,43,163,L-Black,2,284726,SALE20,2024-11-26 08:21:00
715,442,64,374,L-Red,3,399558,FLASH10,2024-01-23 12:27:00
716,1698,52,371,L-Black,3,298904,SALE20,2024-06-11 01:33:00
717,1853,34,449,M-Black,5,329294,FLASH10,2024-01-10 11:50:00
718,229,44,275,M-Black,5,392264,FLASH10,2024-11-10 06:24:00
719,409,87,377,M-Red,2,497139,SALE20,2024-06-17 18:57:00
720,774,24,305,L-Red,1,352543,FLASH10,2024-04-02 08:06:00
721,64,3,402,M-Black,2,296522,NONE,2024-03-28 19:59:00
722,1531,90,199,L-Black,2,445045,FLASH10,2024-06-24 20:49:00
723,191,73,138,M-Black,5,122237,SALE20,2024-04-25 12:25:00
724,424,60,299,L-Black,4,198252,NONE,2024-08-13 09:46:00
725,1945,62,310,M-Black,1,378849,NONE,2024-08-17 04:52:00
726,1987,22,30,M-Red,3,318497,NONE,2024-12-03 19:02:00
727,1612,83,12,L-Black,2,324206,NONE,2024-07-28 18:24:00
728,1216,33,115,M-Black,4,152366,SALE20,2024-09-20 16:51:00
729,235,63,440,M-Red,4,494173,SALE20,2024-06-23 14:03:00
730,1415,92,298,M-Red,1,197482,NONE,2024-07-27 21:59:00
731,1076,38,39,L-Red,5,241713,NONE,2024-05-28 18:06:00
732,494,50,95,L-Red,3,262695,NONE,2024-10-02 01:16:00
733,859,68,303,L-Red,5,150636,FLASH10,2024-05-21 21:12:00
734,1329,36,319,M-Black,1,411164,SALE20,2024-11-05 23:30:00
735,1407,37,427,M-Red,5,202821,NONE,2024-05-16 02:43:00
736,151,100,427,M-Red,3,361943,FLASH10,2024-07-16 11:12:00
737,324,14,345,L-Black,4,221500,FLASH10,2024-03-27 11:45:00
738,255,99,74,M-Black,4,225263,FLASH10,2024-03-24 23:25:00
739,1342,52,352,M-Red,4,265360,NONE,2024-11-13 11:42:00
740,1675,36,120,L-Red,2,382652,NONE,2024-04-27 02:39:00
741,986,17,325,M-Red,5,355221,NONE,2024-11-05 21:03:00
742,1288,80,212,L-Black,2,138556,SALE20,2024-05-16 07:46:00
743,572,43,388,L-Black,1,159225,FLASH10,2024-05-15 04:54:00
744,1368,11,175,L-Black,4,301979,NONE,2024-02-21 09:42:00
745,1644,64,462,M-Red,1,258277,SALE20,2024-05-06 19:40:00
746,978,85,191,M-Red,5,221845,FLASH10,2024-01-29 16:20:00
747,1007,3,191,M-Black,4,250814,SALE20,2024-04-12 01:00:00
748,786,88,282,M-Black,2,180027,FLASH10,2024-02-10 10:13:00
749,1863,19,445,L-Black,4,484842,SALE20,2024-08-11 06:04:00
750,1183,70,240,L-Red,3,442999,SALE20,2024-06-01 10:21:00
751,346,58,281,L-Black,1,449442,NONE,2024-09-19 09:26:00
752,644,58,386,L-Red,2,280163,FLASH10,2024-01-31 00:00:00
753,1336,45,497,L-Red,5,216773,FLASH10,2024-11-13 01:48:00
754,1838,39,367,L-Red,1,400034,SALE20,2024-10-06 20:35:00
755,1881,48,322,L-Red,3,345367,SALE20,2024-07-26 21:12:00
756,1071,83,49,L-Black,2,174055,SALE20,2024-10-09 15:27:00
757,706,86,464,M-Black,4,153391,NONE,2024-04-28 03:48:00
758,1410,92,79,L-Red,4,107520,FLASH10,2024-08-09 06:17:00
759,1534,84,498,L-Black,2,464653,NONE,2024-04-28 08:50:00
760,1549,8,426,M-Red,1,169328,FLASH10,2024-01-16 10:50:00
761,498,53,184,M-Black,4,315911,NONE,2024-10-04 04:03:00
762,1751,81,293,M-Red,5,345102,FLASH10,2024-09-14 17:24:00
763,1946,8,15,M-Black,2,196878,SALE20,2024-08-10 18:21:00
