id,user_id,total_amount,discount_amount,final_amount,status,created_at
1593,42,153.13,16.04,137.09,PAID,2025-09-27 04:21:13
1594,33,79.67,18.74,60.93,PAID,2025-04-27 14:19:45
1595,28,249.41,10.42,238.99,CREATED,2025-05-05 01:53:42
1596,28,52.84,8.34,44.50,PAID,2025-02-12 05:37:35
1597,19,326.28,66.07,260.21,PACKING,2025-12-18 21:31:25
1598,34,62.55,1.79,60.76,COMPLETED,2024-05-26 00:10:41
1599,37,29.41,4.84,24.57,COMPLETED,2024-10-23 16:06:39
1600,45,66.96,0.53,66.43,COMPLETED,2025-02-10 04:15:04
1601,7,340.57,48.02,292.55,PAID,2024-04-25 01:50:24
1602,39,188.62,17.32,171.30,PAID,2025-11-25 22:30:35
1603,46,183.32,0.12,183.20,PACKING,2025-02-17 14:54:04
1604,49,14.74,1.44,13.30,PAID,2025-07-14 10:41:14
1605,35,66.21,4.67,61.54,PAID,2024-10-22 02:42:47
1606,32,36.43,8.54,27.89,COMPLETED,2024-12-24 14:19:24
1607,48,141.99,29.06,112.93,PAID,2024-07-30 02:09:34
1608,35,326.17,75.40,250.77,SHIPPING,2025-03-01 14:59:27
1609,8,314.66,71.14,243.52,PAID,2025-04-30 23:15:40
1610,43,321.51,77.78,243.73,CREATED,2024-02-16 09:36:16
1611,21,63.12,12.57,50.55,PACKING,2024-09-28 19:45:28
1612,50,92.39,22.39,70.00,SHIPPING,2024-10-24 10:48:32
1613,27,106.23,11.50,94.73,SHIPPING,2024-07-17 01:49:33
1614,23,235.32,42.97,192.35,COMPLETED,2025-02-05 13:58:27
1615,3,75.26,6.32,68.94,SHIPPING,2025-02-01 14:31:57
1616,42,285.33,65.16,220.17,PACKING,2025-01-25 03:05:35
1617,1,81.36,4.40,76.96,SHIPPING,2024-12-02 08:37:47
1618,29,214.63,32.22,182.41,PACKING,2025-09-01 17:16:37
1619,40,60.24,7.71,52.53,COMPLETED,2025-03-26 22:34:36
1620,6,211.05,25.32,185.73,SHIPPING,2025-10-20 19:28:13
1621,9,163.13,22.65,140.48,CREATED,2024-08-24 20:34:10
1622,10,109.53,24.15,85.38,CREATED,2025-01-10 16:22:18
1623,31,10.84,0.65,10.19,PAID,2024-12-11 07:56:35
1624,34,91.70,18.39,73.31,SHIPPING,2024-01-17 12:55:08
1625,12,277.51,7.43,270.08,CREATED,2025-04-29 06:40:07
1626,35,195.64,41.20,154.44,PAID,2024-09-16 18:42:33
1627,41,254.03,45.49,208.54,SHIPPING,2024-09-09 18:30:40
1628,28,89.71,0.60,89.11,COMPLETED,2026-01-16 04:03:53
1629,13,191.33,33.68,157.65,CREATED,2026-01-26 13:47:02
1630,24,225.65,51.04,174.61,SHIPPING,2025-08-03 21:39:33
1631,44,146.67,12.09,134.58,PACKING,2025-02-09 20:43:33
1632,41,72.10,11.63,60.47,SHIPPING,2024-11-21 01:17:09
1633,3,304.42,70.39,234.03,PACKING,2024-07-08 00:09:16
1634,23,162.20,9.86,152.34,CREATED,2024-10-16 11:17:14
1635,19,292.51,17.46,275.05,PACKING,2025-04-01 16:39:24
1636,30,134.84,9.99,124.85,SHIPPING,2024-01-16 15:53:51
1637,42,169.85,14.37,155.48,SHIPPING,2024-05-27 20:49:35
1638,35,294.52,65.89,228.63,PACKING,2025-09-30 19:17:06
1639,48,26.46,1.20,25.26,CREATED,2024-11-25 03:31:46
1640,30,306.18,19.88,286.30,PAID,2026-01-02 05:34:17
1641,32,249.35,7.89,241.46,COMPLETED,2025-11-18 14:21:12
1642,35,213.78,30.62,183.16,PAID,2024-08-30 14:29:42
1643,17,56.79,9.55,47.24,SHIPPING,2024-01-17 04:51:58
1644,50,250.86,24.20,226.66,CREATED,2024-08-29 10:22:24
1645,2,157.06,37.61,119.45,SHIPPING,2025-05-30 17:28:07
1646,12,174.33,41.20,133.13,PAID,2025-01-18 10:40:13
1647,2,109.30,20.25,89.05,PAID,2024-02-23 02:51:09
1648,29,80.16,9.77,70.39,PACKING,2024-05-22 23:41:46
1649,50,227.97,12.81,215.16,PAID,2024-02-19 14:07:56
1650,1,348.95,74.74,274.21,SHIPPING,2026-01-11 08:49:45
1651,12,58.49,5.54,52.95,SHIPPING,2025-08-23 05:00:48
1652,38,26.64,3.27,23.37,PACKING,2025-02-23 15:26:23
1653,15,305.61,71.13,234.48,PACKING,2024-05-20 21:32:44
1654,44,196.86,2.51,194.35,PACKING,2025-02-09 05:45:42
1655,13,87.56,2.91,84.65,SHIPPING,2024-11-28 03:55:46
1656,49,58.93,5.47,53.46,PACKING,2025-12-03 08:12:06
1657,37,157.10,17.43,139.67,PAID,2025-06-30 03:08:31
1658,50,113.43,9.22,104.21,PACKING,2025-05-22 17:16:21
1659,15,292.15,9.45,282.70,SHIPPING,2024-02-06 02:18:36
1660,10,309.31,26.44,282.87,PACKING,2025-04-10 01:17:23
1661,22,182.97,39.43,143.54,COMPLETED,2024-07-19 05:24:03
1662,33,24.76,4.90,19.86,PACKING,2024-06-21 12:10:25
1663,8,174.62,20.16,154.46,PACKING,2024-08-01 09:29:49
1664,1,224.59,35.05,189.54,PACKING,2024-10-14 21:19:52
1665,47,206.42,2.00,204.42,CREATED,2025-08-18 12:19:20
1666,25,110.62,2.90,107.72,PAID,2025-11-23 09:59:34
1667,17,122.49,0.52,121.97,SHIPPING,2025-12-19 15:53:09
1668,38,54.84,9.37,45.47,COMPLETED,2025-01-29 11:17:56
1669,17,62.79,14.50,48.29,PACKING,2025-09-08 02:00:45
1670,5,120.39,4.60,115.79,PACKING,2025-01-02 01:47:33
1671,29,185.84,1.25,184.59,CREATED,2025-01-05 07:36:07
1672,27,286.30,48.48,237.82,SHIPPING,2024-08-06 18:23:34
1673,39,203.69,22.41,181.28,PACKING,2026-01-22 08:54:03
1674,8,312.10,65.07,247.03,CREATED,2026-01-06 23:03:20
1675,10,190.99,31.39,159.60,COMPLETED,2024-03-17 05:25:45
1676,35,201.47,20.61,180.86,PAID,2024-08-31 03:57:06
1677,3,157.69,10.53,147.16,SHIPPING,2025-10-22 16:52:49
1678,5,221.59,1.44,220.15,PAID,2024-09-09 07:58:25
1679,14,117.26,0.11,117.15,COMPLETED,2024-11-02 07:03:08
1680,3,144.94,9.57,135.37,SHIPPING,2025-05-17 08:01:12
1681,28,176.68,22.47,154.21,CREATED,2025-01-23 07:40:57
1682,36,181.12,24.66,156.46,PAID,2025-09-24 18:17:02
1683,1,123.96,19.55,104.41,PAID,2024-04-29 16:10:19
1684,35,125.30,10.71,114.59,PAID,2025-10-30 22:40:29
1685,7,132.66,29.59,103.07,CREATED,2025-02-18 16:52:08
1686,17,149.19,9.24,139.95,PACKING,2024-07-22 22:29:13
1687,38,224.69,30.82,193.87,COMPLETED,2024-08-20 19:03:58
1688,18,327.23,10.28,316.95,PACKING,2025-06-06 04:09:05
1689,39,177.35,10.96,166.39,PAID,2025-10-16 02:58:34
1690,19,279.53,5.61,273.92,PAID,2024-02-29 02:57:14
1691,15,23.45,5.36,18.09,CREATED,2025-10-13 05:27:23
1692,38,244.26,2.76,241.50,PAID,2024-12-14 22:14:09
1693,1,302.58,46.07,256.51,PACKING,2025-04-25 06:20:54
1694,42,267.37,45.66,221.71,COMPLETED,2025-04-19 20:01:08
1695,34,342.65,10.39,332.26,COMPLETED,2024-09-22 10:29:56
1696,50,274.48,23.54,250.94,COMPLETED,2024-01-17 20:36:40
1697,14,40.21,1.75,38.46,PACKING,2025-07-23 11:49:02
1698,36,30.59,7.37,23.22,CREATED,2024-08-20 04:25:37
1699,32,178.19,42.28,135.91,PACKING,2025-10-31 11:40:46
1700,10,277.08,56.85,220.23,PAID,2024-01-21 02:31:14
1701,13,97.51,9.62,87.89,CREATED,2025-03-26 14:18:32
1702,29,129.33,26.26,103.07,CREATED,2026-01-24 04:49:15
1703,13,342.91,50.41,292.50,CREATED,2025-06-10 04:38:42
1704,32,191.40,20.91,170.49,COMPLETED,2024-11-24 05:57:26
1705,31,236.37,6.47,229.90,CREATED,2025-04-11 01:41:45
1706,14,263.41,62.56,200.85,CREATED,2025-07-02 18:05:56
1707,42,211.41,38.89,172.52,COMPLETED,2024-10-05 18:08:17
1708,39,183.32,9.39,173.93,PACKING,2024-05-31 15:23:05
1709,28,139.27,27.99,111.28,PACKING,2024-10-08 09:02:53
1710,24,56.57,8.91,47.66,CREATED,2026-01-27 10:35:52
1711,46,90.26,19.59,70.67,PACKING,2024-06-12 23:16:57
1712,47,99.77,4.39,95.38,SHIPPING,2025-04-19 00:58:59
1713,23,102.65,3.55,99.10,PACKING,2025-01-07 00:08:37
1714,40,78.43,14.83,63.60,PACKING,2024-12-07 10:11:27
1715,8,27.46,2.15,25.31,COMPLETED,2024-01-12 15:58:17
1716,3,124.12,29.28,94.84,COMPLETED,2024-08-29 17:23:21
1717,26,237.41,3.96,233.45,SHIPPING,2024-07-30 11:45:59
1718,33,114.01,16.94,97.07,SHIPPING,2025-01-14 08:03:38
1719,31,69.61,1.00,68.61,CREATED,2024-03-12 00:19:18
1720,28,47.43,9.75,37.68,PACKING,2025-03-14 03:26:40
1721,42,29.37,3.11,26.26,CREATED,2025-11-23 15:42:38
1722,15,228.90,20.38,208.52,CREATED,2024-09-15 05:15:26
1723,46,202.40,25.74,176.66,CREATED,2025-06-26 23:20:47
1724,50,250.70,12.61,238.09,COMPLETED,2025-07-11 09:40:06
1725,22,26.19,3.25,22.94,PAID,2024-06-08 05:22:59
1726,26,190.58,7.99,182.59,COMPLETED,2025-10-26 04:46:51
1727,10,320.55,17.51,303.04,COMPLETED,2024-03-08 17:59:22
1728,11,315.71,58.73,256.98,PAID,2025-12-23 20:58:14
1729,7,197.34,17.96,179.38,PACKING,2024-04-02 02:37:08
1730,3,213.76,2.71,211.05,SHIPPING,2025-01-27 16:04:33
1731,31,265.38,55.68,209.70,PAID,2024-12-02 23:16:26
1732,14,40.13,9.01,31.12,PACKING,2025-01-31 03:05:22
1733,15,66.04,13.75,52.29,CREATED,2024-01-11 14:26:45
1734,28,164.26,38.56,125.70,COMPLETED,2024-03-05 01:59:52
1735,33,214.81,46.06,168.75,COMPLETED,2024-03-27 18:17:30
1736,43,74.33,1.24,73.09,PACKING,2025-07-23 18:13:09
1737,19,238.12,29.41,208.71,SHIPPING,2024-02-03 15:47:04
1738,20,323.70,1.46,322.24,SHIPPING,2025-06-13 21:20:05
1739,26,190.10,7.24,182.86,SHIPPING,2025-05-27 20:25:33
1740,25,233.73,15.93,217.80,PAID,2025-10-11 20:32:45
1741,43,30.33,0.22,30.11,COMPLETED,2025-09-09 08:35:19
1742,5,280.62,35.14,245.48,COMPLETED,2024-03-07 19:59:15
1743,12,52.46,9.54,42.92,PACKING,2024-03-04 10:17:26
1744,25,99.54,3.68,95.86,SHIPPING,2024-01-03 21:14:48
1745,23,99.36,16.36,83.00,PACKING,2024-04-13 19:05:35
1746,7,292.66,28.26,264.40,PAID,2025-09-20 07:10:01
1747,5,108.50,2.11,106.39,SHIPPING,2025-05-08 07:45:55
1748,16,34.47,2.32,32.15,SHIPPING,2024-02-13 22:46:16
1749,29,333.38,47.55,285.83,PAID,2025-08-08 19:04:56
1750,31,248.75,22.18,226.57,COMPLETED,2024-12-11 03:10:34
1751,40,291.81,49.53,242.28,SHIPPING,2024-03-09 14:14:03
1752,49,251.48,36.16,215.32,COMPLETED,2024-11-12 13:04:31
1753,47,263.46,38.15,225.31,COMPLETED,2024-08-23 05:19:07
1754,22,26.33,0.52,25.81,PACKING,2025-07-02 10:39:12
1755,28,86.75,13.30,73.45,PAID,2025-06-24 18:47:48
1756,6,157.62,15.16,142.46,SHIPPING,2024-02-21 08:41:21
1757,36,158.07,29.80,128.27,COMPLETED,2024-02-19 05:18:13
1758,9,229.41,13.79,215.62,COMPLETED,2024-01-02 18:18:43
1759,19,118.46,8.83,109.63,CREATED,2024-04-15 08:52:36
1760,47,224.95,27.04,197.91,COMPLETED,2024-11-25 22:27:38
1761,49,33.97,1.62,32.35,CREATED,2024-05-24 02:39:54
1762,45,179.48,21.48,158.00,PAID,2025-09-20 14:04:19
1763,38,299.39,39.36,260.03,PACKING,2025-04-12 20:38:36
1764,31,16.95,1.11,15.84,PACKING,2025-01-04 03:16:44
1765,25,21.69,4.55,17.14,CREATED,2025-06-23 10:27:47
1766,13,171.05,12.38,158.67,COMPLETED,2024-12-06 09:55:26
1767,43,207.25,11.73,195.52,SHIPPING,2024-07-26 04:19:33
1768,41,232.88,40.63,192.25,PAID,2024-08-25 19:34:02
1769,44,185.59,24.88,160.71,COMPLETED,2024-02-29 07:21:48
1770,22,331.49,32.13,299.36,PACKING,2025-10-27 14:15:40
1771,29,26.46,0.68,25.78,CREATED,2024-07-20 08:18:55
1772,41,39.00,6.95,32.05,PAID,2025-07-03 03:46:44
1773,48,33.15,1.70,31.45,SHIPPING,2024-02-28 19:42:17
1774,24,136.84,17.33,119.51,PAID,2024-12-22 16:43:18
1775,29,246.26,37.54,208.72,PACKING,2024-11-02 06:10:29
1776,21,127.82,22.00,105.82,PAID,2024-07-18 04:05:47
1777,26,264.45,40.68,223.77,CREATED,2024-10-19 03:10:39
1778,38,220.96,16.31,204.65,PAID,2025-04-17 04:11:05
1779,6,47.98,10.25,37.73,SHIPPING,2025-10-18 07:28:01
1780,49,148.77,16.32,132.45,PAID,2024-07-21 23:30:38
1781,24,196.04,35.91,160.13,PACKING,2024-02-11 06:41:00
1782,50,243.24,27.09,216.15,SHIPPING,2024-07-19 20:55:44
1783,5,229.10,35.78,193.32,SHIPPING,2024-07-05 20:35:54
1784,21,240.73,56.88,183.85,SHIPPING,2024-12-06 10:15:40
1785,14,42.78,4.60,38.18,PAID,2024-02-21 16:39:12
1786,30,169.54,36.29,133.25,PACKING,2025-06-10 17:03:29
1787,29,225.37,28.12,197.25,COMPLETED,2025-07-03 07:35:54
1788,28,268.15,26.36,241.79,SHIPPING,2025-02-21 02:08:21
1789,29,274.63,16.23,258.40,SHIPPING,2024-09-08 09:57:24
1790,40,51.77,10.87,40.90,PAID,2025-07-18 11:30:52
1791,18,188.68,15.46,173.22,PACKING,2024-11-10 23:29:34
1792,6,89.38,12.32,77.06,COMPLETED,2025-10-02 09:35:21
1793,20,40.61,1.46,39.15,CREATED,2024-05-31 05:25:30
1794,9,221.22,12.46,208.76,PAID,2024-12-05 04:02:38
1795,16,22.12,4.06,18.06,CREATED,2025-02-16 02:26:31
1796,37,147.48,30.05,117.43,PACKING,2024-06-20 17:19:47
1797,49,40.00,1.57,38.43,CREATED,2025-12-20 22:31:34
1798,29,217.67,21.19,196.48,PAID,2024-07-19 19:45:53
1799,29,315.88,35.05,280.83,PACKING,2025-01-26 09:22:50
1800,33,16.32,2.56,13.76,COMPLETED,2025-10-15 16:27:41
1801,43,85.25,1.31,83.94,SHIPPING,2024-10-06 15:26:50
1802,38,206.22,35.49,170.73,PAID,2024-10-17 01:12:33
1803,31,112.35,17.72,94.63,COMPLETED,2025-04-17 14:52:57
1804,40,344.36,31.06,313.30,PAID,2025-03-27 18:07:53
1805,27,253.19,41.25,211.94,COMPLETED,2025-05-05 06:15:37
1806,15,331.29,41.66,289.63,CREATED,2024-09-16 20:16:07
1807,43,346.46,27.92,318.54,CREATED,2025-03-28 22:38:19
1808,47,220.83,2.19,218.64,PAID,2025-01-13 07:25:05
1809,6,92.15,4.29,87.86,COMPLETED,2025-08-02 21:14:49
1810,13,104.10,25.14,78.96,PACKING,2024-03-04 07:11:06
1811,26,76.86,14.72,62.14,PACKING,2024-02-19 15:20:58
1812,16,198.21,22.72,175.49,CREATED,2024-06-04 09:33:03
1813,30,112.07,18.13,93.94,CREATED,2024-06-05 09:44:45
1814,38,183.09,3.71,179.38,PAID,2024-04-14 23:14:04
1815,45,259.19,37.59,221.60,PACKING,2025-12-15 16:57:13
1816,16,275.27,66.94,208.33,SHIPPING,2025-09-22 21:15:54
1817,29,345.18,72.48,272.70,COMPLETED,2024-05-01 05:12:33
1818,42,227.53,55.57,171.96,COMPLETED,2024-07-30 00:31:14
1819,8,196.82,31.56,165.26,SHIPPING,2025-03-11 23:14:35
1820,3,210.83,50.11,160.72,CREATED,2024-03-03 06:54:01
1821,47,156.96,21.68,135.28,PAID,2024-12-02 12:00:04
1822,12,113.14,19.21,93.93,COMPLETED,2024-05-15 11:33:10
1823,3,325.96,7.57,318.39,SHIPPING,2024-10-11 15:10:13
1824,26,131.75,27.29,104.46,COMPLETED,2025-12-10 15:14:47
1825,37,233.60,29.01,204.59,COMPLETED,2025-09-27 18:36:46
1826,49,182.04,19.38,162.66,CREATED,2024-09-24 05:47:39
1827,48,170.87,25.38,145.49,COMPLETED,2024-07-08 13:43:07
1828,38,95.47,18.67,76.80,COMPLETED,2024-10-21 17:58:07
1829,4,201.82,21.64,180.18,CREATED,2024-07-15 16:36:17
1830,26,49.45,3.30,46.15,PACKING,2024-04-26 10:45:58
1831,21,49.16,5.82,43.34,SHIPPING,2025-03-05 04:51:40
1832,1,88.14,13.84,74.30,COMPLETED,2025-05-17 15:34:56
1833,1,56.39,1.07,55.32,SHIPPING,2025-01-23 14:15:55
1834,18,161.82,19.09,142.73,PAID,2024-06-27 18:18:31
1835,47,110.08,14.59,95.49,CREATED,2024-11-28 13:08:53
1836,36,302.29,26.76,275.53,COMPLETED,2024-03-03 06:00:57
1837,21,243.08,8.85,234.23,CREATED,2026-01-22 21:12:13
1838,18,183.28,8.57,174.71,CREATED,2024-08-11 14:06:22
1839,36,339.11,26.54,312.57,PACKING,2024-05-17 11:16:46
1840,15,73.10,2.09,71.01,COMPLETED,2024-08-07 12:48:58
1841,37,138.16,17.62,120.54,SHIPPING,2025-09-04 23:55:40
1842,47,163.41,8.13,155.28,PACKING,2025-06-17 02:38:09
1843,43,120.56,24.22,96.34,COMPLETED,2024-03-29 02:40:50
1844,39,14.25,1.95,12.30,COMPLETED,2025-10-18 09:41:30
1845,24,283.19,57.94,225.25,CREATED,2024-02-04 20:55:22
1846,2,178.64,14.79,163.85,CREATED,2025-11-08 15:16:27
1847,1,144.14,21.81,122.33,SHIPPING,2024-03-06 11:13:15
1848,33,240.25,43.43,196.82,SHIPPING,2025-06-24 06:55:41
1849,13,223.09,24.35,198.74,SHIPPING,2025-05-26 03:38:40
1850,41,69.06,7.35,61.71,SHIPPING,2025-02-05 16:07:42
1851,27,32.15,5.74,26.41,PACKING,2025-05-04 02:55:51
1852,12,349.72,50.13,299.59,COMPLETED,2024-03-12 19:41:03
1853,38,249.25,51.89,197.36,PAID,2025-02-13 08:15:10
1854,26,146.13,7.22,138.91,COMPLETED,2024-06-18 14:11:17
1855,6,119.40,7.68,111.72,COMPLETED,2025-09-23 04:15:12
1856,6,175.96,41.44,134.52,PACKING,2025-05-15 07:46:28
1857,15,229.90,52.29,177.61,SHIPPING,2024-01-26 01:02:10
1858,24,84.20,4.58,79.62,COMPLETED,2025-02-13 09:29:01
1859,3,39.21,8.42,30.79,SHIPPING,2024-09-15 04:20:22
1860,28,194.61,28.68,165.93,PACKING,2024-11-18 23:58:19
1861,1,199.83,35.14,164.69,PACKING,2025-11-21 20:41:10
1862,36,55.94,4.94,51.00,COMPLETED,2024-10-03 11:56:02
1863,35,234.25,49.29,184.96,PAID,2025-06-09 11:42:13
1864,24,89.35,0.84,88.51,COMPLETED,2025-01-21 00:25:08
1865,25,252.39,1.52,250.87,CREATED,2025-08-20 04:31:22
1866,46,320.15,75.72,244.43,CREATED,2025-09-01 15:41:49
1867,15,253.75,6.41,247.34,CREATED,2024-06-19 01:36:58
1868,14,110.12,15.31,94.81,CREATED,2024-01-22 00:00:30
1869,49,330.17,37.17,293.00,CREATED,2025-06-14 16:21:54
1870,23,164.89,29.79,135.10,PAID,2024-05-01 01:40:00
1871,33,168.10,27.63,140.47,SHIPPING,2024-06-20 00:14:05
1872,28,189.40,46.43,142.97,SHIPPING,2025-09-18 19:08:56
1873,9,48.78,1.99,46.79,COMPLETED,2024-09-09 07:22:05
1874,50,181.81,30.33,151.48,PAID,2025-03-02 17:48:36
1875,42,156.93,27.84,129.09,PAID,2025-05-02 06:57:51
1876,39,261.55,22.85,238.70,COMPLETED,2024-02-09 02:53:17
1877,20,171.84,0.00,171.84,CREATED,2025-08-22 23:20:41
1878,21,237.99,31.10,206.89,PACKING,2025-05-29 04:05:48
1879,25,338.65,11.36,327.29,PACKING,2024-05-25 18:32:32
1880,8,297.97,21.65,276.32,SHIPPING,2024-03-03 17:03:01
1881,28,248.66,45.26,203.40,CREATED,2024-08-06 01:36:54
1882,38,323.42,3.65,319.77,PAID,2025-05-19 02:38:28
1883,42,190.57,16.01,174.56,COMPLETED,2025-11-27 19:16:20
1884,32,111.90,26.42,85.48,PAID,2024-07-17 02:31:30
1885,38,26.85,1.70,25.15,CREATED,2024-05-07 12:50:43
1886,19,334.03,56.07,277.96,PACKING,2025-08-10 07:46:15
1887,17,78.34,19.15,59.19,CREATED,2024-01-22 14:05:27
1888,33,259.05,12.63,246.42,COMPLETED,2024-04-28 13:57:22
1889,10,99.21,13.96,85.25,PACKING,2025-01-18 21:16:06
1890,6,87.63,12.61,75.02,PACKING,2025-08-09 12:43:58
1891,47,52.93,4.18,48.75,SHIPPING,2024-07-10 01:02:17
1892,3,53.72,12.06,41.66,SHIPPING,2025-06-21 20:25:10
1893,17,135.38,25.03,110.35,PAID,2025-10-14 12:11:50
1894,39,30.23,3.10,27.13,PACKING,2026-01-17 18:04:48
1895,31,106.66,26.56,80.10,PAID,2025-01-04 01:35:21
1896,46,236.06,18.18,217.88,COMPLETED,2025-08-09 17:26:19
1897,49,335.17,10.14,325.03,COMPLETED,2024-08-16 15:22:28
1898,3,266.87,33.21,233.66,PACKING,2025-08-01 17:58:05
1899,26,213.36,50.00,163.36,PAID,2024-09-21 21:08:33
1900,33,341.92,51.07,290.85,SHIPPING,2024-12-01 03:07:44
1901,8,205.68,2.66,203.02,PACKING,2024-09-27 23:37:50
1902,26,164.95,18.35,146.60,CREATED,2024-12-18 08:54:06
1903,22,276.05,6.03,270.02,CREATED,2025-06-24 09:54:34
1904,37,151.35,37.67,113.68,SHIPPING,2024-11-19 03:13:19
1905,3,66.59,16.40,50.19,PAID,2025-04-12 15:24:33
1906,10,326.94,33.29,293.65,SHIPPING,2025-06-27 23:58:46
1907,12,157.99,17.13,140.86,CREATED,2024-06-18 09:15:32
1908,36,205.73,1.35,204.38,SHIPPING,2025-09-30 13:20:37
1909,43,94.59,3.52,91.07,COMPLETED,2024-04-01 21:16:03
1910,40,100.14,18.04,82.10,PAID,2025-08-12 15:11:03
1911,30,42.26,4.20,38.06,SHIPPING,2026-01-09 17:12:44
1912,21,68.17,6.63,61.54,PAID,2025-08-05 17:33:17
1913,21,144.85,24.37,120.48,PAID,2024-04-14 06:08:44
1914,10,229.20,17.19,212.01,COMPLETED,2025-02-26 13:22:28
1915,8,73.91,10.27,63.64,CREATED,2025-10-24 05:32:15
1916,47,223.24,30.02,193.22,PAID,2024-04-12 08:54:30
1917,6,219.23,14.20,205.03,CREATED,2024-12-01 09:52:39
1918,26,246.09,46.17,199.92,SHIPPING,2024-02-02 18:31:19
1919,20,159.08,9.00,150.08,PACKING,2025-06-21 03:21:49
1920,17,251.08,28.40,222.68,CREATED,2025-06-20 08:14:24
1921,29,178.95,21.50,157.45,COMPLETED,2024-05-16 17:42:46
1922,46,202.70,19.73,182.97,COMPLETED,2025-06-07 10:48:38
1923,19,311.47,41.56,269.91,SHIPPING,2024-11-18 16:05:33
1924,18,111.11,0.65,110.46,PAID,2025-01-04 05:50:18
1925,5,318.48,24.31,294.17,SHIPPING,2024-06-08 07:35:28
1926,4,109.78,1.06,108.72,SHIPPING,2024-02-19 11:28:48
1927,42,40.18,8.08,32.10,SHIPPING,2024-10-10 00:38:13
1928,20,261.49,4.14,257.35,COMPLETED,2024-01-11 05:49:07
1929,6,183.24,30.05,153.19,SHIPPING,2025-08-22 11:18:58
1930,39,165.78,20.17,145.61,SHIPPING,2024-06-02 01:28:34
1931,11,171.32,35.19,136.13,CREATED,2025-03-08 04:59:29
1932,9,98.79,10.65,88.14,COMPLETED,2025-06-09 18:19:10
1933,13,34.46,4.29,30.17,CREATED,2024-08-06 08:37:10
1934,42,64.26,12.61,51.65,PAID,2025-02-10 02:22:24
1935,35,110.55,14.80,95.75,COMPLETED,2025-08-20 22:55:30
1936,25,267.29,16.01,251.28,COMPLETED,2024-06-05 04:36:40
1937,20,296.45,49.29,247.16,COMPLETED,2024-09-29 21:18:38
1938,36,55.78,5.37,50.41,PAID,2025-11-29 15:51:00
1939,35,251.79,23.29,228.50,PACKING,2024-03-24 18:33:31
1940,23,230.42,25.82,204.60,COMPLETED,2025-12-25 09:51:52
1941,26,29.15,1.65,27.50,CREATED,2024-12-29 15:32:32
1942,41,194.26,34.37,159.89,SHIPPING,2025-10-02 09:35:25
1943,24,314.10,19.15,294.95,SHIPPING,2025-11-13 11:47:44
1944,39,319.57,68.49,251.08,SHIPPING,2024-10-22 08:44:55
1945,12,234.01,36.17,197.84,PACKING,2026-01-28 23:57:30
1946,14,239.68,24.58,215.10,CREATED,2025-05-31 00:23:06
1947,39,155.72,8.72,147.00,SHIPPING,2024-09-30 19:27:35
1948,12,258.46,57.63,200.83,PACKING,2025-06-05 03:46:52
1949,22,189.02,43.60,145.42,COMPLETED,2024-05-20 11:49:31
1950,16,316.72,16.02,300.70,CREATED,2024-03-21 15:56:05
1951,5,15.47,1.90,13.57,PAID,2025-10-13 08:15:54
1952,19,133.19,14.57,118.62,CREATED,2025-06-09 03:50:21
1953,5,256.64,13.85,242.79,PACKING,2025-04-23 16:21:14
1954,12,343.87,77.89,265.98,SHIPPING,2025-05-21 01:32:01
1955,44,34.69,5.90,28.79,PAID,2025-01-02 19:12:51
1956,37,141.65,14.85,126.80,SHIPPING,2025-12-23 18:15:07
1957,28,127.34,3.34,124.00,CREATED,2025-12-07 17:34:14
1958,16,67.48,0.03,67.45,COMPLETED,2025-08-21 20:51:33
1959,2,111.44,27.22,84.22,COMPLETED,2024-05-26 20:33:04
1960,13,265.49,63.45,202.04,SHIPPING,2025-05-29 00:21:51
1961,2,278.26,9.06,269.20,PAID,2025-05-30 18:32:00
1962,9,18.53,3.41,15.12,PAID,2024-03-04 19:25:55
1963,26,249.17,53.77,195.40,COMPLETED,2024-04-05 11:39:14
1964,27,160.33,37.15,123.18,COMPLETED,2024-08-28 07:11:34
1965,39,184.18,39.57,144.61,SHIPPING,2024-12-04 10:50:43
1966,16,165.42,17.43,147.99,PACKING,2025-02-15 17:49:30
1967,22,112.88,8.76,104.12,PAID,2026-01-15 13:29:02
1968,17,26.38,5.13,21.25,SHIPPING,2025-12-31 16:53:12
1969,21,211.35,45.32,166.03,COMPLETED,2025-02-19 10:33:30
1970,28,95.72,23.36,72.36,SHIPPING,2024-04-19 08:21:19
1971,30,257.27,60.23,197.04,PAID,2024-03-13 01:04:10
1972,8,237.45,14.97,222.48,CREATED,2025-11-24 00:23:26
1973,15,237.45,20.19,217.26,SHIPPING,2025-10-29 06:42:30
1974,12,149.99,6.76,143.23,COMPLETED,2025-12-08 21:09:42
1975,13,89.26,22.15,67.11,CREATED,2024-10-24 02:29:41
1976,42,302.89,51.66,251.23,PACKING,2025-08-02 11:58:11
1977,21,225.03,46.40,178.63,PAID,2025-12-16 00:10:24
1978,38,42.53,3.61,38.92,PAID,2025-01-13 09:40:40
1979,3,87.81,5.51,82.30,COMPLETED,2025-10-27 11:03:28
1980,34,253.04,48.87,204.17,CREATED,2025-03-03 14:48:39
1981,11,279.79,13.38,266.41,PACKING,2025-08-18 15:10:06
1982,9,280.71,6.71,274.00,SHIPPING,2024-01-22 12:18:47
1983,6,170.55,5.80,164.75,PAID,2024-09-06 16:20:50
