id,order_id,variant_id,quantity,unit_price
1111,996,508,2,174.79
1112,342,346,1,227.91
1113,878,64,1,179.34
1114,1135,340,3,151.05
1115,300,252,3,65.99
1116,1597,73,2,82.6
1117,1696,36,2,40.88
1118,1951,367,4,64.54
1119,330,270,2,233.71
1120,1549,215,4,100.17
1121,359,540,2,116.61
1122,294,245,4,172.77
1123,664,289,5,117.41
1124,1911,165,3,51.58
1125,1274,556,5,155.56
1126,1734,289,2,117.41
1127,1837,200,2,223.36
1128,292,289,1,117.41
1129,1894,134,1,45.21
1130,718,447,1,9.67
1131,877,460,2,112.26
1132,1116,222,2,30.3
1133,1512,367,2,64.54
1134,761,71,3,27.17
1135,1062,344,1,147.77
1136,1902,313,2,107.23
1137,1659,493,1,64.05
1138,1256,477,4,49.2
1139,17,90,1,68.48
1140,60,45,1,125.63
1141,418,221,3,20.79
1142,1441,462,1,37.99
1143,1862,51,2,45.81
1144,1145,306,2,232.45
1145,1695,184,2,187.08
1146,761,587,2,157.08
1147,1492,545,2,31.17
1148,1454,139,5,165
1149,329,103,3,202.95
1150,1890,559,4,210.93
1151,1111,512,1,181.18
1152,27,490,1,136.35
1153,1173,466,3,35.22
1154,843,368,3,236.39
1155,224,147,1,195.72
1156,1691,474,3,38.64
1157,789,171,1,179.82
1158,910,22,5,109.39
1159,277,1,5,33.89
1160,623,304,3,93.2
1161,973,62,4,115.47
1162,306,63,5,111.6
1163,1221,1,4,33.89
1164,499,422,1,92.21
1165,1377,120,4,196.86
1166,58,551,5,154.7
1167,1945,597,3,25.44
1168,494,7,1,192.11
1169,571,544,4,68.5
1170,437,373,1,151.99
1171,1479,440,2,162.74
1172,1575,464,5,7.05
1173,1773,51,2,45.81
1174,554,555,5,225.06
1175,812,35,1,205.17
1176,1014,98,1,176.81
1177,229,502,2,135.74
1178,374,501,3,203.03
1179,1091,62,1,115.47
1180,376,476,1,124.63
1181,1539,346,4,227.91
1182,1455,548,2,157.52
1183,527,500,3,179.13
1184,353,305,4,196.24
1185,60,310,5,180.45
1186,215,181,2,128.17
1187,249,399,1,197.36
1188,520,303,1,176.14
1189,1562,227,2,202.25
1190,921,371,1,207.69
1191,1066,102,3,131.19
1192,915,560,1,233.09
1193,179,597,4,25.44
1194,230,539,5,135.83
1195,968,480,5,188.06
1196,953,263,4,114.14
1197,786,485,4,42.17
1198,684,100,4,43.17
1199,356,11,1,224.42
1200,1782,505,4,34.36
1201,1499,31,1,165.88
1202,1226,398,5,18.48
1203,1737,339,1,9.27
1204,1338,28,5,115.98
1205,1533,1,4,33.89
1206,927,543,2,20.48
1207,159,310,4,180.45
1208,1867,519,5,169.02
1209,652,210,4,139.75
1210,1323,504,4,52.52
1211,1168,401,1,49.76
1212,210,542,5,121.96
1213,1118,176,4,167.74
1214,441,159,3,222.76
1215,704,507,2,10.08
1216,324,562,1,198.35
1217,1918,505,1,34.36
1218,1820,319,1,189.91
1219,552,560,1,233.09
1220,842,505,2,34.36
1221,604,258,3,139.54
1222,381,332,3,209.27
1223,1957,537,5,227.69
1224,1269,220,5,237.59
1225,1237,553,1,141
1226,248,161,3,8.72
1227,1404,208,1,137.8
1228,1537,141,5,123.49
1229,1509,597,4,25.44
1230,1106,570,1,176.81
1231,364,573,2,140.64
1232,1229,428,4,165.28
1233,673,170,1,139
1234,1547,13,3,122.66
1235,755,175,2,246.25
1236,1848,253,5,24.19
1237,1743,44,4,54.1
1238,1201,161,3,8.72
1239,986,220,2,237.59
1240,1200,289,3,117.41
1241,1466,532,5,112.28
1242,1851,582,5,201.39
1243,1543,494,2,196.25
1244,1159,166,1,173.26
1245,285,256,4,104.26
1246,43,386,2,235.37
1247,70,97,1,174.68
1248,1254,575,1,76.66
1249,1487,511,4,98.99
1250,538,25,4,151.96
1251,1497,291,3,118.79
1252,244,391,4,112.06
1253,1828,90,3,68.48
1254,1934,387,4,159.29
1255,1080,202,2,182.83
1256,1420,158,1,16.32
1257,1629,297,2,65.74
1258,1566,104,3,240.06
1259,453,276,2,229.5
1260,327,367,3,64.54
1261,1499,107,1,240.06
1262,483,202,3,182.83
1263,1928,68,1,197.36
1264,1795,341,5,106.71
1265,748,387,2,159.29
1266,958,79,4,23.89
1267,681,340,3,151.05
1268,1812,535,1,124.45
1269,264,523,1,195.84
1270,1896,170,1,139
1271,419,28,2,115.98
1272,1310,443,3,214.05
1273,770,190,1,228.66
1274,19,539,5,135.83
1275,448,202,1,182.83
1276,418,164,3,233.68
1277,537,325,2,138.52
1278,1470,356,4,113.34
1279,1696,326,1,169.54
1280,1546,467,2,37.25
1281,1850,113,4,138.62
1282,773,160,4,102.98
1283,695,213,3,231.67
1284,957,244,4,60.13
1285,1968,409,1,19.08
1286,1318,478,3,243.97
1287,113,493,3,64.05
1288,1386,454,4,245.66
1289,1000,594,4,99.59
1290,1030,295,1,148.41
1291,192,474,2,38.64
1292,924,310,2,180.45
1293,334,217,3,95.1
1294,1485,555,3,225.06
1295,386,402,1,13.66
1296,984,579,5,193.72
1297,1301,15,3,112.55
1298,532,272,5,208.78
1299,96,79,4,23.89
1300,1431,584,5,169.83
1301,1425,40,2,80.06
1302,809,485,2,42.17
1303,998,332,3,209.27
1304,1455,525,3,33.72
1305,330,270,5,233.71
1306,1024,406,4,209.08
1307,483,571,2,65.96
1308,916,417,5,105.27
1309,116,77,4,160.67
1310,1748,2,2,198.24
1311,217,361,2,53.09
1312,1686,39,4,19.4
1313,1371,196,1,203.87
1314,88,183,3,164.88
1315,423,518,3,21
1316,1843,196,4,203.87
1317,1176,540,1,116.61
1318,93,184,3,187.08
1319,1471,149,1,21.72
1320,1136,61,5,197.45
1321,672,221,2,20.79
1322,1409,144,2,232.36
1323,1585,414,5,26.9
1324,1189,2,1,198.24
1325,1900,342,5,145.58
1326,1665,28,2,115.98
1327,951,82,4,223.97
1328,553,76,2,70.68
1329,1624,532,1,112.28
1330,1195,424,3,229.51
1331,411,574,5,236.61
1332,202,186,3,78.62
1333,1674,589,3,160.43
1334,1158,311,2,100.87
1335,26,532,1,112.28
1336,1924,288,2,31.7
1337,1111,222,2,30.3
1338,651,204,4,23.72
1339,988,409,5,19.08
1340,154,108,3,166.82
1341,975,477,3,49.2
1342,681,62,1,115.47
1343,505,490,1,136.35
1344,101,564,2,42.97
1345,475,405,1,199.74
1346,1262,55,3,104.62
1347,1812,379,1,18.29
1348,575,99,3,224.67
1349,1104,157,2,85.88
1350,115,160,4,102.98
1351,1466,422,4,92.21
1352,679,31,1,165.88
1353,1000,445,3,223.15
1354,652,53,4,88.37
1355,346,436,1,72.85
1356,493,288,3,31.7
1357,1254,70,2,65.36
1358,1109,328,4,71.64
1359,1441,555,5,225.06
1360,1568,317,5,136.16
1361,1643,331,3,28.04
1362,1262,500,2,179.13
1363,441,215,4,100.17
1364,1894,107,1,240.06
1365,1301,176,1,167.74
1366,931,22,1,109.39
1367,151,541,5,129.94
1368,1080,191,3,37.97
1369,376,570,2,176.81
1370,947,427,1,129.4
1371,987,112,1,81.23
1372,1501,374,4,45.52
1373,746,148,5,189.09
1374,485,143,5,213.68
1375,387,399,3,197.36
1376,205,544,5,68.5
1377,424,317,4,136.16
1378,312,594,4,99.59
1379,1974,263,1,114.14
1380,1426,168,2,19.75
1381,404,503,5,97.02
1382,1289,44,4,54.1
1383,1039,353,4,56.59
1384,1767,426,2,182.91
1385,32,200,1,223.36
1386,1236,160,4,102.98
1387,1934,221,4,20.79
1388,254,276,4,229.5
1389,201,518,1,21
1390,408,356,2,113.34
1391,839,438,3,50.07
1392,1297,264,5,170.77
1393,836,252,4,65.99
1394,1536,35,1,205.17
1395,831,198,3,199.58
1396,567,330,4,57.51
1397,360,463,4,242.61
1398,716,132,4,119.44
1399,1575,375,5,153.81
1400,891,383,5,196.36
1401,1553,36,3,40.88
1402,110,127,3,246.97
1403,1909,218,5,68.19
1404,1140,367,2,64.54
1405,1023,598,3,180.11
1406,867,574,2,236.61
1407,1965,378,3,175.59
1408,1679,32,2,177.14
1409,736,188,5,133.9
1410,1401,482,4,128.85
1411,251,554,2,135.66
1412,878,329,1,142.08
1413,633,228,4,217.27
1414,163,431,3,93.14
1415,928,570,2,176.81
1416,1597,115,1,226.48
1417,1594,5,5,12.49
1418,491,587,2,157.08
1419,1021,33,5,81.44
1420,391,340,2,151.05
1421,1422,114,1,144.78
1422,1437,307,3,99.14
1423,760,97,2,174.68
1424,1998,461,4,113.26
1425,1041,338,1,70.64
1426,950,312,1,197.62
1427,1159,228,2,217.27
1428,430,593,5,102.68
1429,1546,537,3,227.69
1430,588,588,4,219.78
1431,1130,288,1,31.7
1432,364,260,2,137.01
1433,341,539,5,135.83
1434,1912,440,3,162.74
1435,475,407,4,240.64
1436,352,172,4,48.51
1437,677,576,5,151.56
1438,1594,250,2,66.45
1439,1442,153,3,167.42
1440,1416,77,1,160.67
1441,1329,246,1,108.45
1442,271,313,1,107.23
1443,1998,416,4,221.94
1444,1235,58,1,117.15
1445,954,54,2,147.09
1446,489,405,3,199.74
1447,480,163,4,13.69
1448,1241,599,2,117.25
1449,1566,258,5,139.54
1450,1187,428,4,165.28
1451,271,577,3,129.64
1452,1846,526,2,237.96
1453,1299,34,2,31.65
1454,1197,546,2,120.07
1455,518,10,5,159.19
1456,357,560,5,233.09
1457,1790,36,3,40.88
1458,1657,493,5,64.05
1459,667,191,2,37.97
1460,1383,189,2,145.41
1461,1010,177,5,185.47
1462,428,254,2,171.51
1463,686,48,5,110.16
1464,937,253,4,24.19
1465,240,272,2,208.78
1466,75,46,1,9.21
1467,104,294,4,194.88
1468,1660,124,3,115.1
1469,490,380,3,189.1
1470,1866,217,3,95.1
1471,696,195,2,227.17
1472,743,286,3,112.95
1473,437,38,1,133.35
1474,1323,178,4,26.02
1475,1272,469,2,46.6
1476,813,13,4,122.66
1477,1408,388,3,56.49
1478,1719,380,4,189.1
1479,1536,9,3,231.99
1480,1878,80,1,246.3
1481,1932,415,4,153.21
1482,379,383,4,196.36
1483,1574,312,2,197.62
1484,61,92,3,48.51
1485,1685,435,1,130.55
1486,827,469,1,46.6
1487,1258,208,5,137.8
1488,1698,488,3,213.06
1489,1424,25,5,151.96
1490,1402,215,2,100.17
1491,1438,143,5,213.68
1492,1289,340,2,151.05
1493,74,270,3,233.71
1494,36,395,3,96.32
1495,1972,480,1,188.06
1496,224,436,1,72.85
1497,39,178,2,26.02
1498,912,415,5,153.21
1499,440,158,1,16.32
1500,1153,196,4,203.87
1501,1742,590,3,208.71
1502,1478,377,1,61.88
1503,193,226,2,248.81
1504,1905,131,5,42.26
1505,1447,284,3,165.87
1506,541,336,4,147.91
1507,1353,423,3,80.89
1508,931,234,1,18.83
1509,1297,225,3,89.94
1510,1228,11,5,224.42
1511,1934,327,2,242.1
1512,1386,368,5,236.39
1513,1436,312,3,197.62
1514,661,202,3,182.83
1515,1876,567,5,200.56
1516,184,275,4,142.78
1517,1510,387,2,159.29
1518,1671,460,5,112.26
1519,667,202,2,182.83
1520,11,491,4,142.78
1521,259,50,3,21
1522,146,523,4,195.84
1523,1192,301,5,45.84
1524,660,132,3,119.44
1525,1862,396,4,36.78
1526,1673,578,2,142.5
1527,505,264,2,170.77
1528,755,387,5,159.29
1529,618,549,1,163.42
1530,1896,475,5,132.88
1531,306,353,1,56.59
1532,1556,488,4,213.06
1533,801,20,1,227.89
1534,420,447,1,9.67
1535,883,436,3,72.85
1536,871,462,4,37.99
1537,374,65,4,14.71
1538,1986,526,2,237.96
1539,1499,191,1,37.97
1540,451,435,3,130.55
1541,1973,185,4,28.86
1542,1457,598,3,180.11
1543,1101,379,2,18.29
1544,526,164,2,233.68
1545,1331,564,2,42.97
1546,415,74,1,86.91
1547,1008,577,4,129.64
1548,451,40,3,80.06
1549,173,77,4,160.67
1550,1660,327,2,242.1
1551,1987,490,2,136.35
1552,1173,363,5,231.78
1553,343,204,3,23.72
1554,1396,464,1,7.05
1555,520,29,1,70.82
1556,1608,547,3,179.19
1557,415,106,3,45.36
1558,1517,474,2,38.64
1559,1596,30,4,76.12
1560,954,76,3,70.68
1561,1146,463,4,242.61
1562,566,229,4,172.08
1563,1947,389,5,5.36
1564,1804,90,5,68.48
1565,205,409,4,19.08
1566,1731,107,3,240.06
1567,812,362,3,232.13
1568,1881,489,4,49.03
1569,1686,211,2,185.35
1570,238,145,2,22.77
1571,1735,15,5,112.55
1572,1850,189,4,145.41
1573,1800,352,3,35.94
1574,1685,319,1,189.91
1575,1572,216,5,40.45
1576,1662,562,2,198.35
1577,197,259,2,63.94
1578,1970,583,3,201.79
1579,660,536,4,101.05
1580,731,593,5,102.68
1581,941,159,5,222.76
1582,1314,518,2,21
1583,1135,321,2,32.57
1584,1856,337,2,248.3
1585,810,557,2,214.74
1586,61,289,1,117.41
1587,1941,36,4,40.88
1588,1028,376,1,153.13
1589,1485,473,5,18.24
1590,607,467,5,37.25
1591,828,557,4,214.74
1592,998,339,3,9.27
1593,1927,82,1,223.97
1594,133,154,3,59.41
1595,125,369,1,172.68
1596,1783,393,3,110.24
1597,878,222,2,30.3
1598,698,240,3,87.91
1599,436,5,2,12.49
1600,1946,272,4,208.78
1601,831,308,4,238.69
1602,955,500,5,179.13
1603,956,271,1,29.3
1604,1897,460,4,112.26
1605,1536,541,4,129.94
1606,750,224,5,154.91
1607,1946,448,2,69.31
1608,1658,179,5,81.74
1609,725,469,5,46.6
1610,1806,533,1,28.56
1611,766,221,1,20.79
1612,134,42,4,7.08
1613,187,334,1,88.55
1614,469,532,3,112.28
1615,265,93,3,63.4
1616,481,250,3,66.45
1617,1044,274,2,205.83
1618,75,401,5,49.76
1619,1564,15,3,112.55
1620,239,287,4,210.74
1621,574,499,4,21.14
1622,1871,100,1,43.17
1623,753,353,4,56.59
1624,542,550,5,32.45
1625,1486,206,4,175.52
1626,1161,392,2,235.07
1627,1152,378,1,175.59
1628,963,456,3,132.24
1629,676,378,2,175.59
1630,349,394,3,33.17
1631,514,456,3,132.24
1632,454,559,2,210.93
1633,1362,164,3,233.68
1634,285,3,1,111.03
1635,1146,206,2,175.52
1636,783,519,1,169.02
1637,696,144,2,232.36
1638,197,484,4,30.33
1639,300,17,4,80.59
1640,1530,389,1,5.36
1641,1044,137,1,23.35
1642,310,267,3,77.35
1643,1995,589,3,160.43
1644,908,103,5,202.95
1645,1570,88,5,10.98
1646,1076,13,2,122.66
1647,235,369,4,172.68
1648,1201,194,1,12.12
1649,1703,26,5,215.95
1650,1293,107,3,240.06
1651,1890,22,4,109.39
1652,1673,564,2,42.97
1653,1223,554,5,135.66
1654,1679,268,2,230.32
1655,1155,48,1,110.16
1656,355,194,2,12.12
1657,99,124,3,115.1
1658,1223,317,1,136.16
1659,1,172,2,48.51
1660,352,52,2,152.05
1661,480,432,5,52.86
1662,1048,145,1,22.77
1663,65,479,4,113.19
1664,1820,152,4,177.46
1665,1150,262,4,165.33
1666,693,365,5,61.37
1667,484,475,4,132.88
1668,982,383,4,196.36
1669,385,507,1,10.08
1670,205,341,2,106.71
1671,93,343,4,233.56
1672,1394,192,3,177.21
1673,918,561,2,91.92
1674,1592,443,2,214.05
1675,1660,177,5,185.47
1676,1168,41,5,187.24
1677,1518,321,4,32.57
1678,522,306,5,232.45
1679,1026,285,5,95.54
1680,1070,386,2,235.37
1681,1752,230,3,30.93
1682,1170,316,3,60.15
1683,780,327,5,242.1
1684,1227,268,2,230.32
1685,340,86,4,139.57
1686,1376,382,5,180.56
1687,1108,590,2,208.71
1688,977,84,4,78.24
1689,154,373,3,151.99
1690,443,550,5,32.45
1691,728,228,2,217.27
1692,1058,352,5,35.94
1693,352,525,5,33.72
1694,1202,170,2,139
1695,1108,210,2,139.75
1696,1303,33,5,81.44
1697,1988,425,2,172.85
1698,678,471,4,34.17
1699,1679,30,3,76.12
1700,474,184,2,187.08
1701,998,429,5,221.89
1702,243,178,5,26.02
1703,201,128,5,104.71
1704,955,17,5,80.59
1705,1118,183,1,164.88
1706,1432,91,2,47.18
1707,1649,14,4,94.95
1708,708,285,2,95.54
1709,1610,450,4,16.91
1710,1012,475,5,132.88
1711,536,479,5,113.19
1712,698,105,3,213.49
1713,1161,66,4,100.86
1714,808,398,3,18.48
1715,620,340,1,151.05
1716,1334,141,3,123.49
1717,370,21,2,197
1718,784,192,5,177.21
1719,827,128,2,104.71
1720,709,175,3,246.25
1721,816,542,2,121.96
1722,779,118,5,190.86
1723,27,372,2,163.5
1724,1409,105,2,213.49
1725,60,391,1,112.06
1726,726,584,3,169.83
1727,284,396,1,36.78
1728,430,170,2,139
1729,1086,477,2,49.2
1730,528,186,4,78.62
1731,802,496,2,152.06
1732,254,20,1,227.89
1733,480,178,1,26.02
1734,1944,327,3,242.1
1735,968,110,4,158.74
1736,559,143,1,213.68
1737,1422,592,3,243.21
1738,703,215,5,100.17
1739,580,508,2,174.79
1740,745,298,1,99.81
1741,1558,507,1,10.08
1742,103,238,2,71.19
1743,603,573,5,140.64
1744,603,185,4,28.86
1745,393,563,1,217.58
1746,1820,127,2,246.97
1747,657,582,1,201.39
1748,1838,136,5,134.38
1749,402,152,1,177.46
1750,1688,173,2,214.37
1751,1094,155,2,188.9
1752,1471,249,2,10.67
1753,1863,586,3,148.25
1754,1923,530,5,136.98
1755,1726,434,2,216.37
1756,776,580,2,39.05
1757,1891,600,2,64.63
1758,787,180,4,214.69
1759,1982,516,2,39.97
1760,1083,119,5,180.9
1761,395,131,5,42.26
1762,474,171,4,179.82
1763,1974,481,1,129.33
1764,1017,332,1,209.27
1765,295,129,4,212.34
1766,814,518,5,21
1767,1910,402,1,13.66
1768,1806,32,2,177.14
1769,1157,200,5,223.36
1770,1279,255,3,91.33
1771,88,390,3,126.99
1772,913,38,4,133.35
1773,1814,83,4,206.15
1774,435,136,4,134.38
1775,550,19,1,104.09
1776,311,24,2,89.79
1777,1174,210,4,139.75
1778,1028,273,2,196.82
1779,763,197,3,55.06
1780,34,399,5,197.36
1781,1793,385,1,79.12
1782,606,557,4,214.74
1783,244,2,3,198.24
1784,254,201,4,115.79
1785,1347,368,2,236.39
1786,17,169,5,109.98
1787,1184,395,4,96.32
1788,1301,47,2,43.46
1789,1295,554,2,135.66
1790,1239,260,4,137.01
1791,203,404,2,58.5
1792,1253,369,4,172.68
1793,1240,252,3,65.99
1794,920,191,2,37.97
1795,1995,456,2,132.24
1796,394,405,1,199.74
1797,898,440,2,162.74
1798,100,53,1,88.37
1799,887,158,2,16.32
1800,801,195,5,227.17
1801,657,540,1,116.61
1802,788,447,5,9.67
1803,861,291,2,118.79
1804,1550,45,1,125.63
1805,774,335,3,223.36
1806,178,509,3,37.72
1807,290,333,5,132.85
1808,118,55,1,104.62
1809,693,188,4,133.9
1810,911,434,1,216.37
1811,521,125,4,133.92
1812,344,208,4,137.8
1813,1513,441,2,145.91
1814,1554,376,4,153.13
1815,1256,101,4,172
1816,1620,411,3,179.94
1817,159,235,1,61
1818,1173,272,1,208.78
1819,440,219,4,111.21
1820,1497,562,5,198.35
1821,135,201,1,115.79
1822,1276,316,1,60.15
1823,1367,4,5,70.25
1824,923,27,2,211.23
1825,1310,162,1,67.27
1826,459,48,2,110.16
1827,64,202,5,182.83
1828,870,464,2,7.05
1829,751,235,2,61
1830,1126,59,5,8.03
1831,1986,365,4,61.37
1832,1530,36,3,40.88
1833,982,9,2,231.99
1834,1994,585,4,90.17
1835,575,221,4,20.79
1836,1333,174,3,228.53
1837,14,299,1,244.63
1838,1114,597,5,25.44
1839,806,411,5,179.94
1840,1286,581,5,122.34
1841,1476,114,2,144.78
1842,1302,168,3,19.75
1843,1587,369,1,172.68
1844,788,291,2,118.79
1845,1749,77,4,160.67
1846,1399,50,2,21
1847,1892,52,2,152.05
1848,1927,144,4,232.36
1849,1952,177,2,185.47
1850,288,177,5,185.47
1851,484,322,5,128.54
1852,518,128,3,104.71
1853,361,114,1,144.78
1854,1269,123,1,152.2
1855,615,245,1,172.77
1856,13,145,5,22.77
1857,65,179,4,81.74
1858,252,442,1,82.44
1859,82,185,1,28.86
1860,980,47,3,43.46
1861,1525,461,3,113.26
1862,1729,494,5,196.25
1863,1621,104,5,240.06
1864,509,576,5,151.56
1865,1564,229,3,172.08
1866,983,565,4,122.01
1867,1590,24,3,89.79
1868,898,592,4,243.21
1869,1678,207,4,130.56
1870,1655,152,2,177.46
1871,651,180,1,214.69
1872,1422,224,4,154.91
1873,703,5,1,12.49
1874,649,31,5,165.88
1875,412,256,2,104.26
1876,431,539,3,135.83
1877,1556,343,2,233.56
1878,1424,425,4,172.85
1879,741,174,4,228.53
1880,543,383,3,196.36
1881,239,200,3,223.36
1882,1352,364,5,12.9
1883,303,170,5,139
1884,1929,283,2,180.56
1885,537,541,5,129.94
1886,459,581,2,122.34
1887,1340,477,2,49.2
1888,1340,257,3,136.26
1889,1900,504,3,52.52
1890,635,176,3,167.74
1891,1087,5,1,12.49
1892,581,391,4,112.06
1893,1856,364,2,12.9
1894,240,132,5,119.44
1895,1178,87,5,101.95
1896,1672,91,1,47.18
1897,740,185,2,28.86
1898,1969,57,2,143.66
1899,852,379,4,18.29
1900,897,561,3,91.92
1901,1875,400,1,54.03
1902,1543,546,3,120.07
1903,792,471,5,34.17
1904,1190,74,3,86.91
1905,916,109,3,240.15
1906,865,290,1,42.8
1907,887,296,4,199.63
1908,388,471,2,34.17
1909,1530,384,5,11.67
1910,288,194,4,12.12
1911,65,531,3,64.24
1912,218,173,5,214.37
1913,1435,79,5,23.89
1914,1281,215,1,100.17
1915,964,497,3,227.24
1916,1229,432,2,52.86
1917,1728,339,2,9.27
1918,1723,33,3,81.44
1919,71,87,1,101.95
1920,452,6,4,173.19
1921,1240,327,3,242.1
1922,269,330,1,57.51
1923,1954,296,3,199.63
1924,1256,572,1,126.63
1925,963,412,3,182.36
1926,1162,330,2,57.51
1927,578,319,1,189.91
1928,1107,434,1,216.37
1929,434,568,5,197.94
1930,1487,142,1,68.4
1931,929,549,5,163.42
1932,204,270,3,233.71
1933,861,107,3,240.06
1934,790,455,4,183.96
1935,1983,38,5,133.35
1936,16,554,3,135.66
1937,795,118,2,190.86
1938,980,242,3,163.04
1939,810,445,3,223.15
1940,894,452,4,154.1
1941,1808,88,5,10.98
1942,598,304,4,93.2
1943,318,498,1,7.05
1944,1997,96,1,130.35
1945,1562,544,4,68.5
1946,1589,183,3,164.88
1947,1753,188,1,133.9
1948,1883,439,5,171.1
1949,1618,18,2,46.31
1950,374,446,5,106.81
1951,1681,533,1,28.56
1952,441,470,1,74.22
1953,228,377,3,61.88
1954,1296,146,2,153.53
1955,339,11,4,224.42
1956,416,504,3,52.52
1957,1884,584,3,169.83
1958,929,578,3,142.5
1959,671,48,3,110.16
1960,1796,77,4,160.67
1961,100,456,4,132.24
1962,1000,374,4,45.52
1963,705,371,1,207.69
1964,148,202,2,182.83
1965,1744,79,3,23.89
1966,644,417,4,105.27
1967,1366,271,5,29.3
1968,792,277,1,166.1
1969,971,231,1,132.58
1970,1149,142,2,68.4
1971,724,528,5,21.45
1972,189,245,3,172.77
1973,753,166,4,173.26
1974,812,453,2,91.17
1975,532,49,3,233.39
1976,1344,3,3,111.03
1977,1599,189,3,145.41
1978,417,389,3,5.36
1979,1939,306,3,232.45
1980,1810,504,3,52.52
1981,1950,264,4,170.77
1982,420,221,2,20.79
1983,77,307,4,99.14
1984,1312,4,5,70.25
1985,794,115,3,226.48
1986,1375,355,2,88.22
1987,470,69,1,68.48
1988,1489,538,5,227.76
1989,1436,383,4,196.36
1990,1699,328,3,71.64
1991,120,559,3,210.93
1992,930,285,3,95.54
1993,1157,386,5,235.37
1994,1144,399,1,197.36
1995,1080,285,1,95.54
1996,1798,242,3,163.04
1997,1394,61,4,197.45
1998,1726,223,3,164.17
1999,1969,465,3,165.34
2000,197,391,3,112.06
2001,1398,558,5,154.68
2002,1918,193,2,103.63
2003,534,531,4,64.24
2004,1146,17,4,80.59
2005,1979,33,3,81.44
2006,109,167,3,85.8
2007,971,193,4,103.63
2008,1148,235,4,61
2009,1462,85,3,66.88
2010,1467,443,2,214.05
2011,222,556,3,155.56
2012,434,339,1,9.27
2013,273,52,1,152.05
2014,1141,121,2,163.68
2015,1636,337,5,248.3
2016,775,144,4,232.36
2017,1600,319,1,189.91
2018,763,468,2,140.82
2019,959,488,5,213.06
2020,1957,490,4,136.35
2021,79,413,1,92.52
2022,726,572,5,126.63
2023,997,134,3,45.21
2024,716,423,1,80.89
2025,1956,126,1,87.32
2026,420,360,2,243.58
2027,598,53,4,88.37
2028,1335,540,4,116.61
2029,96,44,2,54.1
2030,1216,216,2,40.45
2031,659,396,5,36.78
2032,1238,356,4,113.34
2033,1657,377,1,61.88
2034,172,42,1,7.08
2035,112,71,2,27.17
2036,22,28,1,115.98
2037,1202,419,3,79.09
2038,1076,250,5,66.45
2039,949,241,2,136.02
2040,900,463,5,242.61
2041,112,409,1,19.08
2042,592,308,2,238.69
2043,653,251,3,23.96
2044,1742,260,5,137.01
2045,150,577,3,129.64
2046,411,270,5,233.71
2047,1191,425,2,172.85
2048,1157,441,2,145.91
2049,23,228,4,217.27
2050,140,333,4,132.85
2051,243,446,5,106.81
2052,485,525,4,33.72
2053,1847,492,1,174.3
2054,1161,179,3,81.74
2055,642,270,5,233.71
2056,1141,353,2,56.59
2057,580,394,1,33.17
2058,823,234,3,18.83
2059,955,559,5,210.93
2060,394,285,5,95.54
2061,1695,212,2,103.52
2062,483,553,2,141
2063,1734,317,1,136.16
2064,473,67,3,242.6
2065,749,216,5,40.45
2066,1331,203,2,7.03
2067,936,157,4,85.88
2068,1212,65,5,14.71
2069,400,158,2,16.32
2070,292,487,4,186.5
2071,82,350,1,189.88
2072,1758,213,5,231.67
2073,1654,154,2,59.41
2074,1618,135,5,160.81
2075,1197,470,1,74.22
2076,473,323,4,166.91
2077,797,205,1,91.2
2078,48,281,1,224.13
2079,1442,364,5,12.9
2080,631,166,3,173.26
2081,531,486,4,102.52
2082,1827,108,4,166.82
2083,1083,306,3,232.45
2084,191,222,4,30.3
2085,1546,298,2,99.81
2086,1977,420,3,45.9
2087,1741,113,2,138.62
2088,567,581,2,122.34
2089,1944,439,3,171.1
2090,1315,10,1,159.19
2091,250,489,3,49.03
2092,1133,382,2,180.56
2093,224,77,1,160.67
2094,1858,35,4,205.17
2095,1736,316,1,60.15
2096,107,582,5,201.39
2097,684,363,2,231.78
2098,18,457,3,229.67
2099,1434,468,1,140.82
2100,1335,534,5,5.88
2101,223,57,4,143.66
2102,1633,433,5,39.51
2103,785,102,3,131.19
2104,297,441,1,145.91
2105,459,308,4,238.69
2106,1264,389,4,5.36
2107,974,390,5,126.99
2108,253,424,2,229.51
2109,250,54,2,147.09
2110,753,63,4,111.6
2111,1205,173,2,214.37
2112,1420,498,5,7.05
2113,1605,58,4,117.15
2114,1617,480,3,188.06
2115,1844,594,5,99.59
2116,431,285,2,95.54
2117,950,510,2,93.33
2118,256,352,2,35.94
2119,110,184,2,187.08
2120,1056,97,4,174.68
2121,1582,109,2,240.15
